run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
87,"([np.int64(0), np.int64(12), np.int64(15), np.int64(17), np.int64(22), np.int64(27), np.int64(42), np.int64(48), np.int64(56), np.int64(60), np.int64(63), np.int64(65), np.int64(71), np.int64(77), np.int64(85), np.int64(91), np.int64(95), np.int64(97), np.int64(106), np.int64(109), np.int64(111), np.int64(112), np.int64(135), np.int64(142), np.int64(144), np.int64(155), np.int64(158), np.int64(161), np.int64(167), np.int64(174), np.int64(177), np.int64(190), np.int64(191), np.int64(207), np.int64(208), np.int64(215), np.int64(228), np.int64(233), np.int64(236)], np.float64(3.536685533250362))","([np.int64(15), np.int64(17), np.int64(65), np.int64(71), np.int64(77), np.int64(85), np.int64(106), np.int64(112), np.int64(158), np.int64(161), np.int64(167), np.int64(177)], np.float64(1.3503323125701432))","([np.int64(42), np.int64(106)], np.float64(100.07365121046737))","([np.int64(17), np.int64(42), np.int64(65), np.int64(77), np.int64(85), np.int64(106), np.int64(158), np.int64(161), np.int64(213)], np.float64(79.18300726678673))","([], np.float64(103.5014407169423))"
88,"([np.int64(2), np.int64(11), np.int64(16), np.int64(18), np.int64(22), np.int64(62), np.int64(63), np.int64(72), np.int64(89), np.int64(108), np.int64(128), np.int64(135), np.int64(171), np.int64(174), np.int64(202), np.int64(205), np.int64(208), np.int64(211), np.int64(212), np.int64(228), np.int64(240), np.int64(248)], np.float64(9.024896806787687))","([np.int64(18), np.int64(22), np.int64(62), np.int64(72), np.int64(89), np.int64(128), np.int64(174), np.int64(205), np.int64(208), np.int64(211), np.int64(228), np.int64(248)], np.float64(0.239264628846866))","([], np.float64(106.33535914660175))","([np.int64(62), np.int64(128), np.int64(219)], np.float64(123.77106497986743))","([], np.float64(106.22900746566982))"
89,"([np.int64(10), np.int64(16), np.int64(26), np.int64(41), np.int64(44), np.int64(58), np.int64(60), np.int64(63), np.int64(71), np.int64(73), np.int64(84), np.int64(93), np.int64(102), np.int64(124), np.int64(135), np.int64(139), np.int64(146), np.int64(149), np.int64(160), np.int64(165), np.int64(174), np.int64(185), np.int64(188), np.int64(203), np.int64(220), np.int64(225)], np.float64(52.62704772925163))","([np.int64(10), np.int64(16), np.int64(41), np.int64(60), np.int64(84), np.int64(124), np.int64(135), np.int64(146), np.int64(160), np.int64(185), np.int64(199), np.int64(220)], np.float64(0.5511953231404042))","([np.int64(124)], np.float64(99.99651691885974))","([np.int64(41), np.int64(58), np.int64(73), np.int64(124), np.int64(160), np.int64(220), np.int64(223)], np.float64(88.50492640543004))","([np.int64(124)], np.float64(192.2468131647095))"
90,"([np.int64(1), np.int64(11), np.int64(13), np.int64(19), np.int64(24), np.int64(26), np.int64(29), np.int64(43), np.int64(50), np.int64(65), np.int64(69), np.int64(73), np.int64(74), np.int64(75), np.int64(81), np.int64(89), np.int64(96), np.int64(105), np.int64(118), np.int64(125), np.int64(130), np.int64(134), np.int64(136), np.int64(137), np.int64(143), np.int64(146), np.int64(150), np.int64(152), np.int64(160), np.int64(162), np.int64(169), np.int64(172), np.int64(175), np.int64(176), np.int64(178), np.int64(179), np.int64(184), np.int64(186), np.int64(191), np.int64(198), np.int64(199), np.int64(207), np.int64(212), np.int64(218), np.int64(229), np.int64(232), np.int64(237), np.int64(249)], np.float64(17.115535268865518))","([np.int64(1), np.int64(81), np.int64(89), np.int64(105), np.int64(130), np.int64(146), np.int64(172), np.int64(176), np.int64(178), np.int64(199), np.int64(218), np.int64(232)], np.float64(0.30261959880998585))","([np.int64(105)], np.float64(105.79535762608002))","([np.int64(26), np.int64(38), np.int64(105), np.int64(162), np.int64(178), np.int64(218)], np.float64(91.4564296709464))","([np.int64(105)], np.float64(165.6605456953317))"
91,"([np.int64(6), np.int64(21), np.int64(33), np.int64(41), np.int64(55), np.int64(56), np.int64(76), np.int64(83), np.int64(84), np.int64(87), np.int64(106), np.int64(113), np.int64(115), np.int64(144), np.int64(149), np.int64(174), np.int64(180), np.int64(197), np.int64(207), np.int64(249)], np.float64(1.7498686201315932))","([np.int64(6), np.int64(21), np.int64(33), np.int64(56), np.int64(76), np.int64(83), np.int64(84), np.int64(115), np.int64(149), np.int64(180), np.int64(197), np.int64(207)], np.float64(0.5802743387985404))","([np.int64(33), np.int64(83), np.int64(180)], np.float64(95.42828879816018))","([np.int64(6), np.int64(21), np.int64(33), np.int64(37), np.int64(50), np.int64(76), np.int64(83), np.int64(87), np.int64(110), np.int64(115), np.int64(131), np.int64(149), np.int64(180)], np.float64(72.02229200428916))","([np.int64(115), np.int64(142), np.int64(180)], np.float64(143.06129420611023))"
92,"([np.int64(11), np.int64(18), np.int64(25), np.int64(29), np.int64(31), np.int64(43), np.int64(45), np.int64(48), np.int64(51), np.int64(52), np.int64(57), np.int64(78), np.int64(79), np.int64(105), np.int64(124), np.int64(134), np.int64(145), np.int64(147), np.int64(154), np.int64(167), np.int64(171), np.int64(194), np.int64(203), np.int64(211), np.int64(212), np.int64(215), np.int64(219), np.int64(230), np.int64(244), np.int64(246)], np.float64(2.0305290832578695))","([np.int64(18), np.int64(43), np.int64(78), np.int64(105), np.int64(134), np.int64(145), np.int64(154), np.int64(203), np.int64(211), np.int64(215), np.int64(244), np.int64(246)], np.float64(0.2822102925151581))","([np.int64(105)], np.float64(96.51761164180822))","([np.int64(105), np.int64(212), np.int64(246)], np.float64(101.59080871226807))","([], np.float64(96.67265561200556))"
93,"([np.int64(12), np.int64(25), np.int64(33), np.int64(34), np.int64(51), np.int64(55), np.int64(75), np.int64(79), np.int64(85), np.int64(102), np.int64(114), np.int64(136), np.int64(142), np.int64(166), np.int64(173), np.int64(181), np.int64(218), np.int64(225), np.int64(234), np.int64(235), np.int64(245)], np.float64(2.3860789168621506))","([np.int64(33), np.int64(34), np.int64(51), np.int64(55), np.int64(75), np.int64(85), np.int64(114), np.int64(136), np.int64(142), np.int64(173), np.int64(218), np.int64(235)], np.float64(1.1743167994842079))","([np.int64(75)], np.float64(107.67424684530513))","([np.int64(39), np.int64(55), np.int64(61), np.int64(75), np.int64(85), np.int64(102), np.int64(114), np.int64(136), np.int64(206), np.int64(218), np.int64(225)], np.float64(82.82396638697745))","([np.int64(99), np.int64(219)], np.float64(185.397288982891))"
94,"([np.int64(4), np.int64(6), np.int64(8), np.int64(27), np.int64(34), np.int64(37), np.int64(47), np.int64(59), np.int64(74), np.int64(75), np.int64(78), np.int64(84), np.int64(85), np.int64(87), np.int64(88), np.int64(92), np.int64(93), np.int64(96), np.int64(103), np.int64(113), np.int64(115), np.int64(119), np.int64(129), np.int64(135), np.int64(145), np.int64(146), np.int64(147), np.int64(154), np.int64(166), np.int64(172), np.int64(198), np.int64(206), np.int64(208), np.int64(210), np.int64(228), np.int64(230), np.int64(241), np.int64(246)], np.float64(3.3962821933620844))","([np.int64(27), np.int64(47), np.int64(103), np.int64(115), np.int64(129), np.int64(135), np.int64(145), np.int64(147), np.int64(154), np.int64(166), np.int64(198), np.int64(230)], np.float64(0.8344742827599989))","([np.int64(147)], np.float64(99.23609707969136))","([np.int64(4), np.int64(27), np.int64(103), np.int64(129), np.int64(145), np.int64(147), np.int64(180), np.int64(210), np.int64(225)], np.float64(81.19041891138171))","([np.int64(129), np.int64(147), np.int64(212), np.int64(225)], np.float64(144.02959935549785))"
95,"([np.int64(11), np.int64(37), np.int64(39), np.int64(43), np.int64(55), np.int64(59), np.int64(68), np.int64(88), np.int64(89), np.int64(97), np.int64(98), np.int64(104), np.int64(105), np.int64(108), np.int64(112), np.int64(116), np.int64(124), np.int64(125), np.int64(137), np.int64(147), np.int64(184), np.int64(187), np.int64(204), np.int64(214), np.int64(224), np.int64(232), np.int64(238), np.int64(245)], np.float64(9.065664441986707))","([np.int64(11), np.int64(43), np.int64(55), np.int64(59), np.int64(88), np.int64(89), np.int64(98), np.int64(125), np.int64(147), np.int64(224), np.int64(232), np.int64(238)], np.float64(2.1539284736495694))","([np.int64(11)], np.float64(99.63331766506717))","([np.int64(11), np.int64(108), np.int64(114), np.int64(184)], np.float64(109.02946308784156))","([], np.float64(103.07766103248164))"
96,"([np.int64(4), np.int64(6), np.int64(13), np.int64(14), np.int64(22), np.int64(32), np.int64(48), np.int64(50), np.int64(57), np.int64(58), np.int64(69), np.int64(90), np.int64(92), np.int64(93), np.int64(99), np.int64(101), np.int64(103), np.int64(104), np.int64(109), np.int64(119), np.int64(129), np.int64(136), np.int64(138), np.int64(146), np.int64(149), np.int64(173), np.int64(181), np.int64(211), np.int64(228), np.int64(239), np.int64(241)], np.float64(2.9441359852684896))","([np.int64(4), np.int64(6), np.int64(13), np.int64(14), np.int64(90), np.int64(92), np.int64(93), np.int64(101), np.int64(109), np.int64(129), np.int64(149), np.int64(173)], np.float64(5.197050587473639))","([], np.float64(111.48151396584802))","([np.int64(13), np.int64(93), np.int64(119), np.int64(149)], np.float64(101.71078114100462))","([], np.float64(116.6182131166247))"
97,"([np.int64(3), np.int64(5), np.int64(15), np.int64(26), np.int64(67), np.int64(73), np.int64(77), np.int64(78), np.int64(82), np.int64(87), np.int64(91), np.int64(114), np.int64(117), np.int64(140), np.int64(155), np.int64(158), np.int64(165), np.int64(169), np.int64(178), np.int64(206), np.int64(209), np.int64(229), np.int64(230), np.int64(241)], np.float64(3.737201159102611))","([np.int64(3), np.int64(5), np.int64(15), np.int64(26), np.int64(67), np.int64(77), np.int64(78), np.int64(82), np.int64(140), np.int64(158), np.int64(229), np.int64(241)], np.float64(2.94034528117613))","([], np.float64(108.47838175097272))","([np.int64(3), np.int64(15), np.int64(26), np.int64(155), np.int64(229)], np.float64(98.27528792714295))","([], np.float64(111.48239780748726))"
98,"([np.int64(1), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(14), np.int64(34), np.int64(44), np.int64(49), np.int64(51), np.int64(62), np.int64(66), np.int64(69), np.int64(70), np.int64(71), np.int64(72), np.int64(75), np.int64(88), np.int64(89), np.int64(90), np.int64(97), np.int64(103), np.int64(106), np.int64(112), np.int64(132), np.int64(135), np.int64(152), np.int64(161), np.int64(165), np.int64(166), np.int64(168), np.int64(171), np.int64(179), np.int64(202), np.int64(222), np.int64(225), np.int64(227), np.int64(232)], np.float64(1.506938963089462))","([np.int64(8), np.int64(12), np.int64(34), np.int64(69), np.int64(103), np.int64(132), np.int64(135), np.int64(165), np.int64(171), np.int64(202), np.int64(222), np.int64(227)], np.float64(0.5595275537529618))","([], np.float64(107.32349068231372))","([np.int64(69), np.int64(72), np.int64(100), np.int64(135), np.int64(171)], np.float64(106.05064343092853))","([], np.float64(107.36766766538011))"
99,"([np.int64(7), np.int64(12), np.int64(32), np.int64(34), np.int64(57), np.int64(61), np.int64(69), np.int64(89), np.int64(90), np.int64(93), np.int64(97), np.int64(105), np.int64(107), np.int64(109), np.int64(118), np.int64(151), np.int64(168), np.int64(184), np.int64(185), np.int64(193), np.int64(197), np.int64(202), np.int64(204), np.int64(235), np.int64(247), np.int64(248)], np.float64(12.83496783291179))","([np.int64(34), np.int64(57), np.int64(61), np.int64(89), np.int64(90), np.int64(97), np.int64(105), np.int64(107), np.int64(109), np.int64(151), np.int64(185), np.int64(193)], np.float64(0.6699358800879678))","([np.int64(34), np.int64(57), np.int64(151)], np.float64(100.19326808085259))","([np.int64(34), np.int64(57), np.int64(58), np.int64(80), np.int64(109), np.int64(151), np.int64(219)], np.float64(89.55488810770545))","([np.int64(34), np.int64(57), np.int64(58), np.int64(177)], np.float64(116.35785028285609))"
